Sample E1,,Sample E2,,Sample E3,,Sample E4,,Sample F1,,Sample F2,,Sample F3,,Sample F4,,Sample G1,,Sample G2,,Sample G3,,Sample G4,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
70.0083313,141.8587952,70.04331207,85.27585602,70.07956696,63.77223206,70.11556244,430.2062988,70.2592926,145.6595154,70.22473145,93.70951843,70.18989563,61.87302017,70.1548996,423.5859985,70.30095673,121.5606308,70.33647919,85.98112488,70.37239838,57.94736099,70.40804291,390.0497742,
71.0083313,141.6721954,71.04447937,85.31058502,71.08070374,63.25615311,71.11706543,427.2750854,71.26521301,145.6231995,71.22939301,92.48491669,71.19408417,61.34397125,71.15840149,424.7862549,71.304245,121.3056259,71.34020996,86.42625427,71.37608337,58.8004303,71.41181946,389.8190918,
72.0083313,140.617218,72.04495239,84.28755951,72.07979584,63.6548233,72.1158905,426.1200867,72.26320648,145.3196106,72.22745514,93.06674957,72.19107819,61.67750168,72.15558624,423.0005188,72.30337524,120.1561966,72.33879089,86.13187408,72.37421417,58.04307556,72.41020203,385.4786987,
73.0083313,141.7351379,73.04329681,85.29598236,73.07771301,64.03605652,73.11320496,424.3702087,73.26220703,146.3357239,73.22624969,93.75294495,73.19055939,62.13975525,73.15447235,425.407135,73.30224609,119.9878006,73.3385849,86.49249268,73.37537384,57.7737999,73.4122467,386.6645203,
74.0083313,142.6541443,74.04404449,85.60687256,74.08023071,63.31513214,74.11606598,427.5146484,74.26428986,145.1345215,74.22904205,92.92449951,74.19255829,61.55195999,74.15656281,420.9767761,74.30554199,121.1734924,74.34223175,85.96910095,74.37812805,58.29256439,74.41313934,384.4013062,
75.0083313,141.1655426,75.04456329,84.46848297,75.07956696,64.26428986,75.11514282,422.9432373,75.26480865,145.064621,75.2282486,91.771698,75.19255829,61.96660614,75.15689087,425.3004761,75.30622864,120.0620193,75.34130859,86.57157898,75.3768692,57.92567062,75.41172791,385.1586304,
76.0083313,141.3189545,76.04472351,84.53954315,76.08113098,63.94052505,76.11681366,422.2840576,76.26573181,146.0821075,76.23008728,92.52278137,76.19406128,61.95414734,76.15837097,424.3243408,76.30737305,120.0104523,76.34391022,85.7802887,76.38014221,57.93071365,76.41603851,384.2843323,
77.0083313,141.8838654,77.04472351,83.4599762,77.08023071,64.84899902,77.11647797,423.2358093,77.26329041,145.5513763,77.22737885,92.10978699,77.19098663,62.214077,77.15603638,422.2507324,77.30422974,120.1612015,77.340065,85.98703766,77.37645721,58.07064056,77.41204071,385.7750244,
78.0083313,141.6703186,78.04386902,84.0795517,78.07897949,63.40370941,78.11487579,416.809845,78.26229095,146.4493866,78.22672272,91.78623962,78.19070435,62.10470963,78.15523529,421.2270813,78.30406189,119.9400177,78.33895874,85.93914795,78.37506866,58.10162735,78.41104126,378.7284241,
79.0083313,141.5136414,79.04472351,85.18448639,79.08070374,63.10795975,79.11640167,420.1397095,79.26339722,147.514801,79.22853851,91.27072906,79.19254303,62.4865303,79.15646362,422.4849548,79.30439758,120.372963,79.3396225,86.7379837,79.37570953,57.67805099,79.41153717,383.7912903,
