Sample M4,,
Time (min),Intensity (a.u.),
0.1325000077,311.405365,
0.1341666728,310.9067078,
0.1358333379,257.3209534,
0.137500003,299.5949402,
0.1391666681,272.447113,
0.1408333331,269.1511841,
0.1424999982,277.0712891,
0.1441666782,286.4743652,
0.1458333284,296.6941833,
0.1475000083,267.2078857,
0.1491666585,270.1987,
0.1508333385,291.2704773,
0.1525000036,300.5816956,
0.1541666687,274.3876343,
0.1558333337,280.2739563,
0.1574999988,288.3791809,
0.1591666639,269.5117798,
0.1608333439,292.6752625,
0.162499994,282.3069458,
0.164166674,251.1351624,
0.1658333242,247.9846039,
0.1675000042,300.5135498,
0.1691666692,282.0654602,
0.1708333343,302.9233093,
0.1724999994,264.9786987,
0.1741666645,267.8526611,
0.1758333296,279.5144653,
0.1775000095,271.674469,
0.1791666597,312.6307983,
0.1808333397,298.5183716,
0.1824999899,272.079834,
0.1841666698,267.7647095,
0.1858333498,313.4883118,
0.1875,283.3787231,
0.18916668,259.6865234,
0.1908333302,289.1184692,
0.1925000101,306.1008911,
0.1941666752,273.2277832,
0.1958333403,290.0535583,
0.1975000054,260.2112427,
0.1991666704,256.3872986,
0.2008333355,275.2584534,
0.2025000155,275.9041138,
0.2041666657,300.177887,
0.2058333457,319.190979,
0.2074999958,296.8866882,
0.2091666758,290.0219116,
0.2108333409,289.8485413,
0.212500006,260.4635925,
0.214166671,304.0817261,
0.2158333361,277.6420898,
0.2175000012,273.5227661,
0.2191666812,294.7218323,
0.2208333313,300.7365723,
0.2225000113,290.8885498,
0.2241666615,265.2539063,
0.2258333415,284.8170471,
0.2275000066,254.7914429,
0.2291666716,260.6004333,
0.2308333367,306.0298767,
0.2325000018,289.2374878,
0.2341666669,280.34375,
0.2358333468,296.4773865,
0.237499997,300.2944031,
0.239166677,283.7098999,
0.2408333272,287.1212769,
0.2425000072,295.9195862,
0.2441666722,287.3207703,
0.2458333373,281.4114075,
0.2475000024,301.0795593,
0.2491666675,309.5804138,
0.2508333325,294.6437073,
0.2524999976,299.8400269,
0.2541666627,286.5074768,
0.2558333278,281.3405151,
0.2574999928,287.5011292,
0.2591666579,312.4020081,
0.2608333528,290.1347351,
0.2624999881,300.6246338,
0.264166683,283.0669556,
0.2658333182,263.0463867,
0.2675000131,288.4614563,
0.2691666484,286.8729248,
0.2708333433,288.2136536,
0.2725000083,271.0342407,
0.2741666734,271.8129578,
0.2758333385,273.2349243,
0.2775000036,289.7912292,
0.2791666687,284.3518982,
0.2808333337,308.9367371,
0.2824999988,297.1020813,
0.2841666937,266.18573,
0.285833329,310.6315918,
0.287499994,256.0368652,
0.2891666591,281.8302307,
0.290833354,262.3068848,
0.2925000191,283.9901733,
0.2941666543,278.943512,
0.2958333194,265.4311218,
0.2975000143,272.5965576,
0.2991666794,330.6087952,
0.3008333445,292.4401855,
0.3024999797,270.293457,
0.3041666746,255.1330261,
0.3058333397,287.6986084,
0.3075000048,275.1706238,
0.3091666996,253.9246216,
0.3108333349,253.6711578,
0.3125,305.7226563,
0.3141666651,268.4882507,
0.31583336,299.0604858,
0.317500025,289.7618713,
0.3191666603,275.2913208,
0.3208333254,270.4637451,
0.3225000203,272.5306091,
0.3241666853,283.4477234,
0.3258333504,318.1857605,
0.3274999857,273.7877502,
0.3291666806,309.7929688,
0.3308333457,263.4196167,
0.3325000107,303.0204163,
0.3341666758,315.2501221,
0.3358333409,283.8058167,
0.337500006,315.1760559,
0.339166671,303.4718018,
0.3408333361,282.7863159,
0.342500031,282.4423218,
0.3441666663,280.7341919,
0.3458333313,281.7973633,
0.3474999964,253.2557678,
0.3491666913,280.6244812,
0.3508333564,260.744751,
0.3524999917,260.890564,
0.3541666567,294.8096619,
0.3558333516,282.318634,
0.3575000167,291.40271,
0.3591666818,301.0935974,
0.360833317,251.7797852,
0.3625000119,273.4707336,
0.364166677,267.7083435,
0.3658333421,242.4884949,
0.3675000072,306.5227051,
0.3691666722,284.3791809,
0.3708333373,260.8787537,
0.3725000024,294.195343,
0.3741666675,274.5325012,
0.3758333623,320.378479,
0.3774999976,285.3425903,
0.3791666627,302.9517822,
0.3808333278,286.3596497,
0.3825000226,275.1082153,
0.3841666877,321.2564087,
0.385833323,295.7815552,
0.3874999881,284.7791748,
0.389166683,264.8431091,
0.390833348,289.7348328,
0.3925000131,276.4798279,
0.3941666484,287.4622803,
0.3958333433,280.77771,
0.3975000083,270.3894653,
0.3991666734,287.5222473,
0.4008333385,276.6451111,
0.4025000036,296.3056335,
0.4041666687,308.1243896,
0.4058333337,303.9586487,
0.4074999988,280.8309631,
0.4091666937,278.0963745,
0.410833329,291.4866333,
0.412499994,266.4428101,
0.4141666591,271.415802,
0.415833354,277.7209167,
0.4175000191,289.7529297,
0.4191666543,270.3117371,
0.4208333194,282.219696,
0.4225000143,286.7262573,
0.4241666794,267.8683777,
0.4258333445,294.3516235,
0.4274999797,277.0674744,
0.4291666746,299.2863464,
0.4308333397,315.1815796,
0.4325000048,295.9506836,
0.4341666996,254.0669556,
0.4358333349,282.1593933,
0.4375,296.9630432,
0.4391666651,270.9157715,
0.44083336,283.2425537,
0.442500025,286.8999634,
0.4441666603,292.9802856,
0.4458333254,291.3109436,
0.4475000203,274.0785828,
0.4491666853,289.7015991,
0.4508333504,295.0348816,
0.4524999857,263.5608521,
0.4541666806,278.4017639,
0.4558333457,295.7715454,
0.4575000107,293.2574158,
0.4591666758,253.8155823,
0.4608333409,303.8299255,
0.462500006,294.5110168,
0.464166671,287.006897,
0.4658333361,292.721344,
0.467500031,308.0066223,
0.4691666663,270.6877747,
0.4708333313,298.5800476,
0.4724999964,256.7457275,
0.4741666913,284.0011597,
0.4758333564,288.0606689,
0.4774999917,297.0811768,
0.4791666567,274.2406006,
0.4808333516,316.5853577,
0.4825000167,276.513031,
0.4841666818,262.2202759,
0.485833317,308.571106,
0.4875000119,301.1454468,
0.489166677,279.7696838,
0.4908333421,287.3782959,
0.4925000072,294.4122314,
0.4941666722,306.6716003,
0.4958333373,306.6079102,
0.4975000024,281.3488159,
0.4991666675,233.3996887,
0.5008333325,286.7431641,
0.5024999976,313.7140503,
0.5041666627,283.0324402,
0.5058333278,277.4837341,
0.5074999928,276.5445862,
0.5091666579,267.6634521,
0.510833323,313.0767517,
0.5124999881,287.37677,
0.5141666532,265.7752686,
0.5158333182,290.2477417,
0.5175000429,285.232666,
0.5191666484,266.9397888,
0.5208333135,270.3639221,
0.5224999785,244.9625092,
0.5241667032,293.0904846,
0.5258333683,275.4911499,
0.5274999738,251.1721649,
0.5291666389,287.1657715,
0.5308333635,290.9539795,
0.5325000286,267.6984863,
0.5341666341,295.3326111,
0.5358333588,272.3138123,
0.5375000238,288.4215088,
0.5391666889,310.2754517,
0.540833354,267.3189087,
0.5424999595,274.5125732,
0.5441666842,293.3666382,
0.5458333492,282.0932617,
0.5475000143,273.3896179,
0.5491666794,263.6694031,
0.5508333445,268.0422058,
0.5525000095,287.1179504,
0.5541666746,265.4471741,
0.5558333993,294.1252136,
0.5575000048,311.2423401,
0.5591666698,287.2282104,
0.5608333349,280.2072754,
0.5625,295.9935608,
0.5641667247,291.2589417,
0.5658333302,299.5644531,
0.5674999952,280.2478943,
0.5691667199,279.9055176,
0.5708333254,284.8405762,
0.5725000501,285.2667542,
0.5741666555,297.3465271,
0.5758333206,290.5337524,
0.5775000453,271.0278625,
0.5791666508,274.6719971,
0.5808333755,295.1308899,
0.5825000405,274.8484497,
0.584166646,266.2240601,
0.5858333707,287.8761597,
0.5874999762,249.8580322,
0.5891667008,282.741333,
0.5908333659,293.7293701,
0.5924999714,276.9725342,
0.5941666961,265.2791443,
0.5958333611,273.6994324,
0.5975000262,302.2022705,
0.5991666913,251.2488251,
0.6008332968,298.1038513,
0.6025000215,291.5783386,
0.6041666865,268.9230957,
0.6058333516,311.1025696,
0.6075000167,280.8641663,
0.6091666818,280.1306152,
0.6108333468,285.9410095,
0.6125000119,313.5632629,
0.614166677,265.2015686,
0.6158333421,318.2232971,
0.6175000072,294.891449,
0.6191666722,274.6488953,
0.6208333373,294.500061,
0.622500062,313.7879639,
0.6241666675,259.3553467,
0.6258333325,277.3743591,
0.6274999976,284.8807678,
0.6291666627,278.7874146,
0.6308333874,279.3291321,
0.6324999928,279.5836182,
0.6341666579,293.2737732,
0.6358333826,295.9823914,
0.6374999881,275.7882385,
0.6391667128,294.4067688,
0.6408333182,320.8554688,
0.6424999833,291.4183655,
0.644166708,264.1399536,
0.6458333135,264.4379578,
0.6475000381,279.3060303,
0.6491667032,261.0736084,
0.6508333087,271.7525635,
0.6525000334,259.2460022,
0.6541666389,296.6183777,
0.6558333635,272.3898926,
0.6575000286,308.5941467,
0.6591666341,276.4812012,
0.6608333588,243.8308258,
0.6625000238,269.9554443,
0.6641666889,301.5629272,
0.665833354,257.6331787,
0.6674999595,288.1798401,
0.6691666842,260.4393921,
0.6708333492,274.3483276,
0.6725000143,266.7346497,
0.6741666794,278.0779419,
0.6758333445,274.5869751,
0.6775000095,264.0962219,
0.6791666746,287.1374207,
0.6808333993,254.2652283,
0.6825000048,272.2410583,
0.6841666698,287.309967,
0.6858333349,257.4634399,
0.6875,264.9178162,
0.6891667247,290.0617371,
0.6908333302,328.0281372,
0.6924999952,290.8414307,
0.6941667199,263.153717,
0.6958333254,286.4649048,
0.6975000501,270.0080261,
0.6991666555,281.6452026,
0.7008333206,265.0054932,
0.7025000453,318.5102844,
0.7041666508,281.0560608,
0.7058333755,295.5371399,
0.7075000405,269.1661987,
0.709166646,275.6366272,
0.7108333707,303.2182007,
0.7124999762,316.5625305,
0.7141667008,278.5901489,
0.7158333659,308.7106628,
0.7174999714,308.2697449,
0.7191666961,291.9530029,
0.7208333611,258.6118774,
0.7225000262,261.8054504,
0.7241666913,287.4837646,
0.7258332968,305.579895,
0.7275000215,307.7320557,
0.7291666865,300.2156067,
0.7308333516,278.7780762,
0.7325000167,267.4933167,
0.7341666818,298.3443604,
0.7358333468,288.4265442,
0.7375000119,268.7264404,
0.739166677,281.6785583,
0.7408333421,281.31604,
0.7425000072,295.040741,
0.7441666722,275.6003418,
0.7458333373,298.8138428,
0.747500062,257.5627441,
0.7491666675,300.6233826,
0.7508333325,265.6440735,
0.7524999976,310.3961792,
0.7541666627,275.347229,
0.7558333874,300.6897888,
0.7574999928,303.6280212,
0.7591666579,292.8687439,
0.7608333826,268.4880066,
0.7624999881,263.131073,
0.7641667128,290.0038147,
0.7658333182,284.6809692,
0.7674999833,298.6565552,
0.769166708,287.8177795,
0.7708333135,296.7839355,
0.7725000381,311.1608276,
0.7741667032,260.8293457,
0.7758333087,285.6339722,
0.7775000334,291.3390198,
0.7791666389,290.415802,
0.7808333635,299.7487183,
0.7825000286,292.8858032,
0.7841666341,301.3671265,
0.7858333588,298.5406189,
0.7875000238,274.7663879,
0.7891666889,289.4968262,
0.790833354,292.3772888,
0.7924999595,308.4052429,
0.7941666842,274.3173828,
0.7958333492,271.2185364,
0.7975000143,280.6254272,
0.7991666794,298.5047607,
0.8008333445,312.8781738,
0.8025000095,289.2202454,
0.8041666746,276.7795715,
0.8058333993,272.0645752,
0.8075000048,288.4477539,
0.8091666698,299.1962585,
0.8108333349,279.7763672,
0.8125,272.1109009,
0.8141667247,298.6568298,
0.8158333302,281.6062012,
0.8174999952,253.7792511,
0.8191667199,296.9246826,
0.8208333254,301.4070435,
0.8225000501,284.4914551,
0.8241666555,284.5981445,
0.8258333206,329.7851563,
0.8275000453,293.0166016,
0.8291666508,296.9931335,
0.8308333755,276.4704895,
0.8325000405,297.883667,
0.834166646,275.6174011,
0.8358333707,315.9807739,
0.8374999762,284.4633179,
0.8391667008,264.2296143,
0.8408333659,272.9322815,
0.8424999714,299.5546875,
0.8441666961,284.8928223,
0.8458333611,285.7458801,
0.8475000262,306.2562866,
0.8491666913,290.0179138,
0.8508332968,261.6528931,
0.8525000215,288.9414673,
0.8541666865,285.6391296,
0.8558333516,318.653656,
0.8575000167,305.0766907,
0.8591666818,284.4338379,
0.8608333468,290.9994812,
0.8625000119,279.7094421,
0.864166677,288.6356201,
0.8658333421,290.7434082,
0.8675000072,277.6001282,
0.8691666722,274.688446,
0.8708333373,297.8948364,
0.872500062,306.1094055,
0.8741666675,276.6619263,
0.8758333325,278.9849854,
0.8774999976,293.7007446,
0.8791666627,306.8101196,
0.8808333874,278.8224792,
0.8824999928,266.1980286,
0.8841666579,280.7615662,
0.8858333826,300.6953735,
0.8874999881,264.0894165,
0.8891667128,297.4593201,
0.8908333182,291.1428528,
0.8924999833,301.4531555,
0.894166708,261.2582397,
0.8958333135,256.8056641,
0.8975000381,313.6072083,
0.8991667032,290.3197327,
0.9008333087,325.9596863,
0.9025000334,263.1635742,
0.9041666389,312.4491272,
0.9058333635,300.8792419,
0.9075000286,298.0841064,
0.9091666341,292.1824951,
0.9108333588,277.7901917,
0.9125000238,275.4561157,
0.9141666889,302.9685974,
0.915833354,264.7295532,
0.9174999595,249.6126404,
0.9191666842,281.1451721,
0.9208333492,300.5462036,
0.9225000143,294.1187134,
0.9241666794,279.7958984,
0.9258333445,284.566864,
0.9275000095,278.4196167,
0.9291666746,289.6838379,
0.9308333993,299.2450867,
0.9325000048,266.6892395,
0.9341666698,314.4074707,
0.9358333349,249.0920563,
0.9375,289.4872742,
0.9391667247,311.6253967,
0.9408333302,287.6939087,
0.9424999952,295.2882996,
0.9441667199,255.962677,
0.9458333254,294.1199036,
0.9475000501,305.5624695,
0.9491666555,287.8636475,
0.9508333206,266.9915466,
0.9525000453,296.4612122,
0.9541666508,290.8643799,
0.9558333755,266.3704224,
0.9575000405,279.6871643,
0.959166646,294.3798523,
0.9608333707,272.2989502,
0.9624999762,273.9163513,
0.9641667008,278.4424744,
0.9658333659,276.586731,
0.9674999714,274.1358337,
0.9691666961,264.9226379,
0.9708333611,264.3144836,
0.9725000262,284.5064087,
0.9741666913,293.7547913,
0.9758332968,278.4334106,
0.9775000215,296.6508484,
0.9791666865,267.5696411,
0.9808333516,285.6258545,
0.9825000167,280.5302124,
0.9841666818,303.0761414,
0.9858333468,274.9662781,
0.9875000119,280.4610596,
0.989166677,264.3863831,
0.9908333421,269.7790527,
0.9925000072,302.5534363,
0.9941666722,300.8871765,
0.9958333373,292.6363831,
0.997500062,262.9316711,
0.9991666675,282.0006714,
1.000833273,281.0163574,
1.002500057,264.0478821,
1.004166722,291.1385803,
1.005833387,305.6170959,
1.007500052,266.0368958,
1.009166598,256.5229492,
1.010833383,254.6902771,
1.012500048,290.0606079,
1.014166713,289.9595032,
1.015833378,272.3338623,
1.017500043,256.8249512,
1.019166708,272.9451599,
1.020833373,291.9966125,
1.022500038,267.3372498,
1.024166703,249.5688019,
1.025833368,266.215332,
1.027500033,246.821167,
1.029166698,279.0824585,
1.030833364,288.8972168,
1.032500029,261.3917236,
1.034166694,288.4674683,
1.035833359,287.8792114,
1.037500024,284.4073792,
1.039166689,289.9016724,
1.040833354,299.1777344,
1.042500019,319.6642456,
1.044166684,269.2281189,
1.045833349,263.5721741,
1.047500014,270.8789368,
1.049166679,265.4262695,
1.050833344,289.9427795,
1.05250001,299.9322205,
1.054166675,302.715271,
1.05583334,297.968689,
1.057500005,284.8807678,
1.05916667,305.9122925,
1.060833335,272.5865479,
1.0625,300.287262,
1.064166665,271.5570679,
1.06583333,285.8477783,
1.067499995,286.4646912,
1.06916666,248.8305206,
1.070833325,285.2276306,
1.07249999,271.9552002,
1.074166775,256.9515991,
1.07583344,277.7514038,
1.077499986,281.3834534,
1.079166651,278.8067017,
1.080833316,313.1079102,
1.0825001,281.7979431,
1.084166765,271.8703308,
1.085833311,266.5324402,
1.087499976,260.7458801,
1.089166641,304.7320862,
1.090833426,268.4419861,
1.092500091,268.1384583,
1.094166636,272.6575928,
1.095833302,260.9293823,
1.097499967,271.9812622,
1.099166751,246.8322144,
1.100833416,262.0774231,
1.102500081,281.0440979,
1.104166627,280.0735779,
1.105833292,243.7096252,
1.107500076,279.3898315,
1.109166741,272.0007019,
1.110833406,270.6705322,
1.112499952,270.055481,
1.114166617,295.615509,
1.115833402,275.1013489,
1.117500067,250.0166473,
1.119166732,299.8750305,
1.120833278,302.6220703,
1.122499943,305.1555176,
1.124166727,259.8228455,
1.125833392,308.4255066,
1.127500057,299.0491333,
1.129166722,274.1697388,
1.130833268,296.7875366,
1.132500052,269.8303833,
1.134166718,284.407074,
1.135833383,262.5424805,
1.137500048,285.6640015,
1.139166594,285.3549805,
1.140833378,282.5784912,
1.142500043,268.2150269,
1.144166708,268.3405762,
1.145833373,287.4171448,
1.147499919,307.5473328,
1.149166703,266.5774231,
1.150833368,278.4794922,
1.152500033,260.1910095,
1.154166698,287.1590271,
1.155833364,275.6139526,
1.157500029,299.7974243,
1.159166694,270.9177551,
1.160833359,295.5345154,
1.162500024,283.6001587,
1.164166689,287.4247131,
1.165833354,277.9960327,
1.167500019,281.8969116,
1.169166684,270.5149536,
1.170833349,266.6984253,
1.172500014,262.599884,
1.174166799,264.1243286,
1.175833344,278.3485718,
1.17750001,320.9840698,
1.179166675,290.6227112,
1.18083334,278.3928833,
1.182500124,270.502533,
1.18416667,302.7023315,
1.185833335,300.4733582,
1.1875,269.4020386,
1.189166665,281.5361633,
1.190833449,295.0577393,
1.192499995,271.6244507,
1.19416666,265.1877747,
1.195833325,253.0338593,
1.19749999,286.3062134,
1.199166775,258.1868591,
1.20083344,283.3853149,
1.202499986,250.0364075,
1.204166651,289.9984436,
1.205833316,300.1967163,
1.2075001,275.0743713,
1.209166765,318.2094421,
1.210833311,288.6701355,
1.212499976,294.153656,
1.214166641,329.0568542,
1.215833426,283.7133789,
1.217500091,299.4412537,
1.219166636,269.8941956,
1.220833302,303.1551819,
1.222499967,286.0111389,
1.224166751,257.9807434,
1.225833416,288.7269897,
1.227500081,277.8371582,
1.229166627,284.9302368,
1.230833292,263.7972717,
1.232500076,270.9196777,
1.234166741,270.1582642,
1.235833406,304.2505188,
1.237499952,292.6361389,
1.239166617,307.4029236,
1.240833402,281.4829407,
1.242500067,283.743988,
1.244166732,285.5810852,
1.245833278,288.4712524,
1.247499943,270.6125793,
1.249166727,289.171814,
1.250833392,316.3927917,
1.252500057,264.357666,
1.254166722,293.0058899,
1.255833268,279.672699,
1.257500052,287.201416,
1.259166718,291.3114624,
1.260833383,264.0964661,
1.262500048,315.8017883,
1.264166594,283.644928,
1.265833378,293.6669006,
1.267500043,275.9806213,
1.269166708,271.0595703,
1.270833373,292.5636292,
1.272499919,287.9576111,
1.274166703,293.9215088,
1.275833368,242.1428375,
1.277500033,320.5675964,
1.279166698,249.2217255,
1.280833364,317.5087891,
1.282500029,290.3364563,
1.284166694,271.2600708,
1.285833359,281.1444397,
1.287500024,281.0539246,
1.289166689,242.0496674,
1.290833354,281.8032837,
1.292500019,279.6859131,
1.294166684,283.5933533,
1.295833349,259.2810364,
1.297500014,285.0621033,
1.299166799,267.9638062,
1.300833344,286.9053345,
1.30250001,276.4685974,
1.304166675,284.3795471,
1.30583334,298.6180725,
1.307500124,314.7616577,
1.30916667,241.4528656,
1.310833335,276.9958191,
1.3125,282.4239502,
1.314166665,312.3372803,
1.315833449,297.290741,
1.317499995,271.572937,
1.31916666,281.5030518,
1.320833325,268.5951843,
1.32249999,313.7774353,
1.324166775,302.4398804,
1.32583344,276.2891235,
1.327499986,311.1149292,
1.329166651,270.2911377,
1.330833316,289.5820923,
1.3325001,303.3536987,
1.334166765,290.4790344,
1.335833311,287.3365479,
1.337499976,266.6673584,
1.339166641,279.4068298,
1.340833426,266.3971558,
1.342500091,296.2964783,
1.344166636,264.9189148,
1.345833302,302.9854126,
1.347499967,269.8535156,
1.349166751,257.1608887,
1.350833416,323.3485718,
1.352500081,264.0432434,
1.354166627,287.8232727,
1.355833292,258.9649658,
1.357500076,276.2518921,
1.359166741,280.4399109,
1.360833406,283.5620422,
1.362499952,270.1731873,
1.364166617,290.9483337,
1.365833402,278.9516907,
1.367500067,280.6293945,
1.369166732,273.3816223,
1.370833278,302.2021179,
1.372499943,309.4198608,
1.374166727,312.1071472,
1.375833392,315.2562256,
1.377500057,267.1978455,
1.379166722,242.5543976,
1.380833268,279.1390991,
1.382500052,266.7115784,
1.384166718,258.6708984,
1.385833383,272.1652832,
1.387500048,299.482666,
1.389166594,298.7333069,
1.390833378,283.0670776,
1.392500043,302.4450684,
1.394166708,294.802887,
1.395833373,269.5179749,
1.397499919,300.0256958,
1.399166703,295.2910156,
1.400833368,258.6531372,
1.402500033,287.2851868,
1.404166698,297.265686,
1.405833364,262.5427246,
1.407500029,288.1788635,
1.409166694,294.3653564,
1.410833359,308.5238953,
1.412500024,277.9629822,
1.414166689,255.965332,
1.415833354,255.7433167,
1.417500019,270.9407043,
1.419166684,300.348938,
1.420833349,311.5063477,
1.422500014,255.0579224,
1.424166799,278.5744934,
1.425833344,257.1685486,
1.42750001,260.3287659,
1.429166675,304.4039307,
1.43083334,258.487854,
1.432500124,284.5211182,
1.43416667,300.399292,
1.435833335,290.4525452,
1.4375,298.9125366,
1.439166665,281.5567932,
1.440833449,291.4117737,
1.442499995,274.7914429,
1.44416666,272.1967773,
1.445833325,291.2687683,
1.44749999,307.8172913,
1.449166775,274.0647583,
1.45083344,230.8855438,
1.452499986,294.1098938,
1.454166651,281.2118835,
1.455833316,272.21698,
1.4575001,280.151886,
1.459166765,314.7537231,
1.460833311,282.5161133,
1.462499976,294.3611755,
1.464166641,276.0362549,
1.465833426,284.4360657,
1.467500091,275.9452209,
1.469166636,275.5517273,
1.470833302,286.9420471,
1.472499967,308.4392395,
1.474166751,324.2805786,
1.475833416,264.9040833,
1.477500081,294.6679077,
1.479166627,281.1735535,
1.480833292,280.8907776,
1.482500076,251.4335938,
1.484166741,257.3362427,
1.485833406,303.1586304,
1.487499952,298.3068237,
1.489166617,274.5133362,
1.490833402,289.4936523,
1.492500067,256.227478,
1.494166732,289.7991028,
1.495833278,282.9706726,
1.497499943,270.2722168,
1.499166727,320.8445435,
1.500833392,277.3832703,
1.502500057,296.0765076,
1.504166722,286.4840698,
1.505833268,262.1897278,
1.507500052,262.3565063,
1.509166718,294.1616821,
1.510833383,266.5503845,
1.512500048,287.129364,
1.514166594,311.8137817,
1.515833378,276.5133667,
1.517500043,268.7604065,
1.519166708,286.1474304,
1.520833373,278.2500305,
1.522499919,311.9483032,
1.524166703,275.5369568,
1.525833368,293.9369812,
1.527500033,291.6942444,
1.529166698,284.8949585,
1.530833364,245.5271759,
1.532500029,288.019165,
1.534166694,297.4770508,
1.535833359,299.2368774,
1.537500024,272.6872559,
1.539166689,242.6684418,
1.540833354,282.3063354,
1.542500019,257.0734863,
1.544166684,287.5615234,
1.545833349,270.2669983,
1.547500014,292.8922729,
1.549166799,276.025116,
1.550833344,265.8772888,
1.55250001,303.5562744,
1.554166675,283.8771057,
1.55583334,293.9603882,
1.557500124,280.2336426,
1.55916667,274.0190125,
1.560833335,295.3303833,
1.5625,295.711731,
1.564166665,325.2795715,
1.565833449,296.1394958,
1.567499995,299.5845947,
1.56916666,257.2415466,
1.570833325,292.9114075,
1.57249999,291.9211731,
1.574166775,265.993866,
1.57583344,307.526062,
1.577499986,263.6628113,
1.579166651,272.2831421,
1.580833316,282.9325867,
1.5825001,260.358551,
1.584166765,290.258728,
1.585833311,270.4785767,
1.587499976,267.0730286,
1.589166641,276.0887756,
1.590833426,280.6368713,
1.592500091,267.4919434,
1.594166636,269.0895996,
1.595833302,278.0109863,
1.597499967,279.8231201,
1.599166751,291.3062134,
1.600833416,267.3174438,
1.602500081,294.213501,
1.604166627,297.4813232,
1.605833292,282.8782959,
1.607500076,275.1765747,
1.609166741,288.1212769,
1.610833406,283.7552795,
1.612499952,274.829834,
1.614166617,261.7054749,
1.615833402,283.7095337,
1.617500067,281.6057129,
1.619166732,293.3383179,
1.620833278,294.5331116,
1.622499943,272.1845093,
1.624166727,289.4365234,
1.625833392,311.5499573,
1.627500057,302.7503662,
1.629166722,274.0581055,
1.630833268,300.4876404,
1.632500052,269.4941101,
1.634166718,303.6245728,
1.635833383,302.5147705,
1.637500048,292.6633911,
1.639166594,300.9404907,
1.640833378,297.0216675,
1.642500043,291.6842957,
1.644166708,279.5733948,
1.645833373,292.0196838,
1.647499919,300.2617188,
1.649166703,277.5808716,
1.650833368,291.4796753,
1.652500033,298.0179443,
1.654166698,282.1218872,
1.655833364,290.3042603,
1.657500029,283.1811523,
1.659166694,262.8811951,
1.660833359,284.2137756,
1.662500024,275.0699768,
1.664166689,283.3466187,
1.665833354,273.3943481,
1.667500019,278.8040466,
1.669166684,282.4292908,
1.670833349,303.9456177,
1.672500014,284.5185852,
1.674166799,285.855072,
1.675833344,281.4124451,
1.67750001,294.4150391,
1.679166675,265.4681702,
1.68083334,274.0524292,
1.682500124,260.87677,
1.68416667,293.9038696,
1.685833335,270.6360168,
1.6875,265.3819275,
1.689166665,284.6762085,
1.690833449,286.2438354,
1.692499995,239.9898071,
1.69416666,285.5516663,
1.695833325,274.4538574,
1.69749999,287.624054,
1.699166775,253.8830261,
1.70083344,282.6120605,
1.702499986,290.6886292,
1.704166651,272.924408,
1.705833316,279.2033691,
1.7075001,299.1331482,
1.709166765,256.2896729,
1.710833311,278.190918,
1.712499976,310.928009,
1.714166641,290.1907349,
1.715833426,287.583313,
1.717500091,263.895813,
1.719166636,298.972168,
1.720833302,315.0908813,
1.722499967,259.7454529,
1.724166751,286.2129517,
1.725833416,281.2376709,
1.727500081,276.5532227,
1.729166627,287.7155762,
1.730833292,274.0499573,
1.732500076,324.4258118,
1.734166741,273.1550598,
1.735833406,262.9496765,
1.737499952,275.6896362,
1.739166617,282.7035217,
1.740833402,278.0551453,
1.742500067,245.835022,
1.744166732,270.6978455,
1.745833278,273.7740173,
1.747499943,304.4485779,
1.749166727,295.8629761,
1.750833392,290.4888916,
1.752500057,311.4814758,
1.754166722,288.1158447,
1.755833268,307.6244202,
1.757500052,262.9035339,
1.759166718,277.5889587,
1.760833383,270.9829102,
1.762500048,264.244873,
1.764166594,284.3024902,
1.765833378,288.0653992,
1.767500043,287.5589294,
1.769166708,301.9382324,
1.770833373,273.5997925,
1.772499919,283.0845642,
1.774166703,277.815094,
1.775833368,269.2125549,
1.777500033,287.9233093,
1.779166698,290.9593506,
1.780833364,275.3822021,
1.782500029,275.62677,
1.784166694,295.8853149,
1.785833359,264.9729614,
1.787500024,274.4996643,
1.789166689,283.2986145,
1.790833354,282.1789551,
1.792500019,281.6781006,
1.794166684,256.616333,
1.795833349,283.953064,
1.797500014,304.5954285,
1.799166799,286.3487244,
1.800833344,283.5088501,
1.80250001,266.7639465,
1.804166675,315.6882935,
1.80583334,270.9852905,
1.807500124,285.281311,
1.80916667,265.2410278,
1.810833335,253.3365021,
1.8125,280.3200684,
1.814166665,274.8244934,
1.815833449,321.9242249,
1.817499995,285.7548828,
1.81916666,299.9124451,
1.820833325,270.8789368,
1.82249999,280.0129395,
1.824166775,277.4300232,
1.82583344,299.0135498,
1.827499986,311.9931335,
1.829166651,286.519165,
1.830833316,276.4787292,
1.8325001,300.9036865,
1.834166765,303.9681702,
1.835833311,261.9551392,
1.837499976,279.8352966,
1.839166641,278.7194519,
1.840833426,274.9806824,
1.842500091,278.1237793,
1.844166636,275.0117798,
1.845833302,287.4476318,
1.847499967,294.6360474,
1.849166751,289.6055908,
1.850833416,276.9958191,
1.852500081,274.9745789,
1.854166627,272.5439148,
1.855833292,266.2323608,
1.857500076,268.3005066,
1.859166741,268.1156616,
1.860833406,274.046814,
1.862499952,259.6677551,
1.864166617,285.6923828,
1.865833402,263.4017639,
1.867500067,269.4670105,
1.869166732,285.2711792,
1.870833278,266.5976563,
1.872499943,268.249176,
1.874166727,266.8787842,
1.875833392,309.8757019,
1.877500057,328.1315613,
